item_key,item_type,grade,parts,gear_type,gear_group,item_synthesis_type,name_key,description_key,gear_key,drop_key,drop_cooldown,level,is_steam_item,icon_path,is_bucket_box,is_deleted_in_server,is_can_exchange_marketable,is_temp_marketable_false,name_pt_br,name_en_us,description_pt_br,description_en_us
519122,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510012,,519122,,,55,True,ARMOR_510012,,True,,True,Grande Armadura,Great Armor,,
519131,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510013,,519131,,,60,True,ARMOR_510013,,True,,True,Armadura ancestral,Ancient Armor,,
519132,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510013,,519132,,,60,True,ARMOR_510013,,True,,True,Armadura ancestral,Ancient Armor,,
519141,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510014,,519141,,,65,True,ARMOR_510014,,,True,True,Armadura Reluzente,Shine Armor,,
519142,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510014,,519142,,,65,True,ARMOR_510014,,True,,True,Armadura Reluzente,Shine Armor,,
519151,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510015,,519151,,,70,True,ARMOR_510015,,True,,True,Armadura do Vazio,Void Armor,,
519152,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510015,,519152,,,70,True,ARMOR_510015,,True,,True,Armadura do Vazio,Void Armor,,
519161,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510016,,519161,,,75,True,ARMOR_510016,,True,,True,Armadura de Dragão,Dragon Armor,,
519162,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510016,,519162,,,75,True,ARMOR_510016,,True,,True,Armadura de Dragão,Dragon Armor,,
519171,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510017,,519171,,,80,True,ARMOR_510017,,,True,True,Armadura Dimensional,Dimensional Armor,,
519172,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510017,,519172,,,80,True,ARMOR_510017,,True,,True,Armadura Dimensional,Dimensional Armor,,
519181,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510018,,519181,,,85,True,ARMOR_510018,,True,,True,Armadura das Sombras,Shadow Armor,,
519182,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510018,,519182,,,85,True,ARMOR_510018,,True,,True,Armadura das Sombras,Shadow Armor,,
519191,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510019,,519191,,,90,True,ARMOR_510019,,True,,True,Armadura Eterna,Eternal Armor,,
519192,GEAR,COSMIC,ARMOR,ARMOR,ARMOR,Gear,ItemName_510019,,519192,,,90,True,ARMOR_510019,,True,,True,Armadura Eterna,Eternal Armor,,
520001,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,520001,,,1,True,GLOVES_520001,,,,,Luvas de Couro,Leather Gloves,,
520002,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,520002,,,5,True,GLOVES_520002,,,,,Luvas do Império,Empire Gloves,,
520003,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,520003,,,10,True,GLOVES_520003,,,,,Luvas de ferro,Iron Gloves,,
520004,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,520004,,,15,True,GLOVES_520004,,,,,Luvas de Cavaleiro,Knight Gloves,,
520005,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,520005,,,20,True,GLOVES_520005,,,,,Luvas de Malha,Chain Gloves,,
520006,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,520006,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
520007,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,520007,,,30,True,GLOVES_520007,,,,,Luvas de Guerra,War Gloves,,
520008,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,520008,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
520009,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,520009,,,40,True,GLOVES_520009,,,,,Luvas Rúnicas,Rune Gloves,,
520010,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,520010,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
520011,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,520011,,,50,True,GLOVES_520011,,,,,Luvas Místicas,Mystic Gloves,,
520012,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,520012,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
520013,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,520013,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
520014,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,520014,,,65,True,GLOVES_520014,,,,,Luvas Reluzentes,Shine Gloves,,
520015,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,520015,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
520016,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,520016,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
520017,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,520017,,,80,True,GLOVES_520017,,,,,Luvas Dimensionais,Dimensional Gloves,,
520018,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,520018,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
520019,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,520019,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
520020,GEAR,COMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520020,,520020,,,100,True,GLOVES_520020,,,,,Luvas Radiantes,Radiant Gloves,,
521011,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,521011,,,1,True,GLOVES_520001,,,,,Luvas de Couro,Leather Gloves,,
521012,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,521012,,,1,True,GLOVES_520001,,True,,,Luvas de Couro,Leather Gloves,,
521021,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,521021,,,5,True,GLOVES_520002,,,,,Luvas do Império,Empire Gloves,,
521022,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,521022,,,5,True,GLOVES_520002,,True,,,Luvas do Império,Empire Gloves,,
521031,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,521031,,,10,True,GLOVES_520003,,,,,Luvas de ferro,Iron Gloves,,
521032,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,521032,,,10,True,GLOVES_520003,,True,,,Luvas de ferro,Iron Gloves,,
521041,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,521041,,,15,True,GLOVES_520004,,,,,Luvas de Cavaleiro,Knight Gloves,,
521042,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,521042,,,15,True,GLOVES_520004,,True,,,Luvas de Cavaleiro,Knight Gloves,,
521051,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,521051,,,20,True,GLOVES_520005,,,,,Luvas de Malha,Chain Gloves,,
521052,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,521052,,,20,True,GLOVES_520005,,True,,,Luvas de Malha,Chain Gloves,,
521061,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,521061,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
521062,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,521062,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
521071,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,521071,,,30,True,GLOVES_520007,,,,,Luvas de Guerra,War Gloves,,
521072,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,521072,,,30,True,GLOVES_520007,,True,,,Luvas de Guerra,War Gloves,,
521081,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,521081,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
521082,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,521082,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
521091,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,521091,,,40,True,GLOVES_520009,,,,,Luvas Rúnicas,Rune Gloves,,
521092,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,521092,,,40,True,GLOVES_520009,,True,,,Luvas Rúnicas,Rune Gloves,,
521101,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,521101,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
521102,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,521102,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
521111,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,521111,,,50,True,GLOVES_520011,,,,,Luvas Místicas,Mystic Gloves,,
521112,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,521112,,,50,True,GLOVES_520011,,True,,,Luvas Místicas,Mystic Gloves,,
521121,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,521121,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
521122,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,521122,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
521131,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,521131,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
521132,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,521132,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
521141,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,521141,,,65,True,GLOVES_520014,,,,,Luvas Reluzentes,Shine Gloves,,
521142,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,521142,,,65,True,GLOVES_520014,,True,,,Luvas Reluzentes,Shine Gloves,,
521151,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,521151,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
521152,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,521152,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
521161,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,521161,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
521162,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,521162,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
521171,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,521171,,,80,True,GLOVES_520017,,,,,Luvas Dimensionais,Dimensional Gloves,,
521172,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,521172,,,80,True,GLOVES_520017,,True,,,Luvas Dimensionais,Dimensional Gloves,,
521181,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,521181,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
521182,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,521182,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
521191,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,521191,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
521192,GEAR,UNCOMMON,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,521192,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
522011,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,522011,,,1,True,GLOVES_520001,,,,,Luvas de Couro,Leather Gloves,,
522012,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,522012,,,1,True,GLOVES_520001,,True,,,Luvas de Couro,Leather Gloves,,
522021,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,522021,,,5,True,GLOVES_520002,,,,,Luvas do Império,Empire Gloves,,
522022,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,522022,,,5,True,GLOVES_520002,,True,,,Luvas do Império,Empire Gloves,,
522031,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,522031,,,10,True,GLOVES_520003,,,,,Luvas de ferro,Iron Gloves,,
522032,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,522032,,,10,True,GLOVES_520003,,True,,,Luvas de ferro,Iron Gloves,,
522041,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,522041,,,15,True,GLOVES_520004,,,,,Luvas de Cavaleiro,Knight Gloves,,
522042,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,522042,,,15,True,GLOVES_520004,,True,,,Luvas de Cavaleiro,Knight Gloves,,
522051,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,522051,,,20,True,GLOVES_520005,,,,,Luvas de Malha,Chain Gloves,,
522052,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,522052,,,20,True,GLOVES_520005,,True,,,Luvas de Malha,Chain Gloves,,
522061,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,522061,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
522062,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,522062,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
522071,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,522071,,,30,True,GLOVES_520007,,,,,Luvas de Guerra,War Gloves,,
522072,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,522072,,,30,True,GLOVES_520007,,True,,,Luvas de Guerra,War Gloves,,
522081,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,522081,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
522082,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,522082,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
522091,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,522091,,,40,True,GLOVES_520009,,,,,Luvas Rúnicas,Rune Gloves,,
522092,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,522092,,,40,True,GLOVES_520009,,True,,,Luvas Rúnicas,Rune Gloves,,
522101,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,522101,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
522102,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,522102,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
522111,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,522111,,,50,True,GLOVES_520011,,,,,Luvas Místicas,Mystic Gloves,,
522112,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,522112,,,50,True,GLOVES_520011,,True,,,Luvas Místicas,Mystic Gloves,,
522121,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,522121,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
522122,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,522122,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
522131,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,522131,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
522132,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,522132,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
522141,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,522141,,,65,True,GLOVES_520014,,,,,Luvas Reluzentes,Shine Gloves,,
522142,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,522142,,,65,True,GLOVES_520014,,True,,,Luvas Reluzentes,Shine Gloves,,
522151,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,522151,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
522152,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,522152,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
522161,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,522161,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
522162,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,522162,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
522171,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,522171,,,80,True,GLOVES_520017,,,,,Luvas Dimensionais,Dimensional Gloves,,
522172,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,522172,,,80,True,GLOVES_520017,,True,,,Luvas Dimensionais,Dimensional Gloves,,
522181,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,522181,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
522182,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,522182,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
522191,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,522191,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
522192,GEAR,RARE,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,522192,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
523011,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,523011,,,1,True,GLOVES_520001,,,True,,Luvas de Couro,Leather Gloves,,
523012,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,523012,,,1,True,GLOVES_520001,,True,,,Luvas de Couro,Leather Gloves,,
523021,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,523021,,,5,True,GLOVES_520002,,,True,,Luvas do Império,Empire Gloves,,
523022,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,523022,,,5,True,GLOVES_520002,,True,,,Luvas do Império,Empire Gloves,,
523031,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,523031,,,10,True,GLOVES_520003,,,True,,Luvas de ferro,Iron Gloves,,
523032,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,523032,,,10,True,GLOVES_520003,,True,,,Luvas de ferro,Iron Gloves,,
523041,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,523041,,,15,True,GLOVES_520004,,,True,,Luvas de Cavaleiro,Knight Gloves,,
523042,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,523042,,,15,True,GLOVES_520004,,True,,,Luvas de Cavaleiro,Knight Gloves,,
523051,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,523051,,,20,True,GLOVES_520005,,,True,,Luvas de Malha,Chain Gloves,,
523052,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520005,,523052,,,20,True,GLOVES_520005,,True,,,Luvas de Malha,Chain Gloves,,
523061,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,523061,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
523062,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520006,,523062,,,25,True,GLOVES_520006,,True,,,Luvas do Destino,Fate Gloves,,
523071,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,523071,,,30,True,GLOVES_520007,,,True,,Luvas de Guerra,War Gloves,,
523072,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520007,,523072,,,30,True,GLOVES_520007,,True,,,Luvas de Guerra,War Gloves,,
523081,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,523081,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
523082,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520008,,523082,,,35,True,GLOVES_520008,,True,,,Luvas Pesadas,Heavy Gloves,,
523091,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,523091,,,40,True,GLOVES_520009,,,True,,Luvas Rúnicas,Rune Gloves,,
523092,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520009,,523092,,,40,True,GLOVES_520009,,True,,,Luvas Rúnicas,Rune Gloves,,
523101,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,523101,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
523102,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520010,,523102,,,45,True,GLOVES_520010,,True,,,Luvas de Placas,Plate Gloves,,
523111,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,523111,,,50,True,GLOVES_520011,,,True,,Luvas Místicas,Mystic Gloves,,
523112,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520011,,523112,,,50,True,GLOVES_520011,,True,,,Luvas Místicas,Mystic Gloves,,
523121,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,523121,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
523122,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520012,,523122,,,55,True,GLOVES_520012,,True,,,Grandes Luvas,Great Gloves,,
523131,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,523131,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
523132,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520013,,523132,,,60,True,GLOVES_520013,,True,,,Luvas ancestrais,Ancient Gloves,,
523141,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,523141,,,65,True,GLOVES_520014,,,True,,Luvas Reluzentes,Shine Gloves,,
523142,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520014,,523142,,,65,True,GLOVES_520014,,True,,,Luvas Reluzentes,Shine Gloves,,
523151,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,523151,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
523152,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520015,,523152,,,70,True,GLOVES_520015,,True,,,Luvas do Vazio,Void Gloves,,
523161,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,523161,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
523162,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520016,,523162,,,75,True,GLOVES_520016,,True,,,Luvas de Dragão,Dragon Gloves,,
523171,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,523171,,,80,True,GLOVES_520017,,,True,,Luvas Dimensionais,Dimensional Gloves,,
523172,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520017,,523172,,,80,True,GLOVES_520017,,True,,,Luvas Dimensionais,Dimensional Gloves,,
523181,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,523181,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
523182,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520018,,523182,,,85,True,GLOVES_520018,,True,,,Luvas das Sombras,Shadow Gloves,,
523191,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,523191,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
523192,GEAR,LEGENDARY,GLOVES,GLOVES,ARMOR,Gear,ItemName_520019,,523192,,,90,True,GLOVES_520019,,True,,,Luvas Eternas,Eternal Gloves,,
524011,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,524011,,,1,True,GLOVES_520001,,,True,,Luvas de Couro,Leather Gloves,,
524012,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520001,,524012,,,1,True,GLOVES_520001,,True,,,Luvas de Couro,Leather Gloves,,
524021,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,524021,,,5,True,GLOVES_520002,,,True,,Luvas do Império,Empire Gloves,,
524022,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520002,,524022,,,5,True,GLOVES_520002,,True,,,Luvas do Império,Empire Gloves,,
524031,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,524031,,,10,True,GLOVES_520003,,,True,,Luvas de ferro,Iron Gloves,,
524032,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520003,,524032,,,10,True,GLOVES_520003,,True,,,Luvas de ferro,Iron Gloves,,
524041,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,524041,,,15,True,GLOVES_520004,,,True,,Luvas de Cavaleiro,Knight Gloves,,
524042,GEAR,IMMORTAL,GLOVES,GLOVES,ARMOR,Gear,ItemName_520004,,524042,,,15,True,GLOVES_520004,,True,,,Luvas de Cavaleiro,Knight Gloves,,
